clean,created_at,extended_tweet.full_text,id,text
omg turns out my ig crush is not gay as i thought 😀 i feel weird,Sun Mar 21 18:25:07 +0000 2021,,1373702226313678851,omg turns out my ig crush is not gay as i thought 😀 i feel weird
I am on in 6 numbers 😀,Sun Mar 21 18:25:09 +0000 2021,,1373702234257686533,i’m on in 6 numbers 😀
it is #worlddownsyndromeday  let us see those socks 😀 #lotsofsocks ,Sun Mar 21 18:25:10 +0000 2021,,1373702239978684421,"RT @WorldDSDay: It's #worlddownsyndromeday 
Let's see those socks 😀
#lotsofsocks https://t.co/g3FoBYVSH5"
"I find it cool that people are doing the lil graduation thing. I do not know much abt it or seen anybody do it, but I do not think people act like someone died just by leaving the fandom 😀 The graduation thing is not really hurting anybody so I do not rlly see a problem with it 🧍",Sun Mar 21 18:25:11 +0000 2021,"@DREAMFLUERS I find it cool that people are doing the lil graduation thing. I don't know much abt it or seen anybody do it, but I don't think people act like someone died just by leaving the fandom 😀 The graduation thing isn't really hurting anybody so I don't rlly see a problem with it 🧍",1373702242335821824,"@DREAMFLUERS I find it cool that people are doing the lil graduation thing. I don't know much abt it or seen anybod… https://t.co/QJLLApZ9s8"
Aubameyang for me chicken 😀,Sun Mar 21 18:25:12 +0000 2021,,1373702247146778627,@soniay1969 Aubameyang for me chicken 😀
They all belong to the Queen. 😀 Going out to catch the sunset shortly.,Sun Mar 21 18:25:13 +0000 2021,,1373702251521454083,"@MrsSJHanna They all belong to the Queen. 😀
Going out to catch the sunset shortly."
watch sungchan and yujin have more pictures than asahi on treasuremembers acc 😀,Sun Mar 21 18:25:14 +0000 2021,,1373702256550318080,RT @solojunkyu: watch sungchan and yujin have more pictures than asahi on treasuremembers acc 😀
"Hi Ian, no one yet. ☺",Sun Mar 21 18:25:15 +0000 2021,,1373702257783488514,"@IanGould5 @MorrissLisa @whatworksCSC @CASCADEresearch @DonaldForr @FrontlineSW @IsabelleTrowler Hi Ian, no one yet. ☺"
💗⭐⭐👍 #happy world poetry day ,Sun Mar 21 18:25:15 +0000 2021,,1373702258609811462,💗⭐⭐👍 #happy world poetry day https://t.co/TvmcAH7jgj
"Good morning Staffy Lovers! 👍 Saw this and thought I would share it with you, so true! ❤️❤️❤️ Have a great day everyone, stay…",Sun Mar 21 18:25:16 +0000 2021,,1373702262103609347,"RT @SeniorStaffy: Good morning Staffy Lovers! 👍
Saw this and thought I'd share it with you, so true! ❤️❤️❤️
Have a great day everyone, stay…"
Congrats Max! Amazing podcast 😀,Sun Mar 21 18:25:16 +0000 2021,,1373702262170734593,@MBytePodcast @Jon4Lakers Congrats Max! Amazing podcast 😀
I have 0 favorite songs from him 😀  give me another one 😔,Sun Mar 21 18:25:17 +0000 2021,,1373702266549641223,"@masonMFmason I have 0 favorite songs from him 😀

gimme another one 😔"
Just Happy to be here 😀,Sun Mar 21 18:25:17 +0000 2021,,1373702269011656706,Just Happy to be here 😀
Thanks 😀,Sun Mar 21 18:25:17 +0000 2021,,1373702270013952004,@rajeevkashikar Thanks 😀
Evet ☺,Sun Mar 21 18:25:19 +0000 2021,,1373702275089231872,@bilgesto Evet ☺
i just checked why are there so many 😀,Sun Mar 21 18:25:21 +0000 2021,,1373702283616206852,@quackitv4k i just checked why are there so many 😀
"Also some seriously WEIRD questions relating to identity... but.... fill it out and be part of history. .... There is no emotion, there is peace. There is no ignorance, there is knowledge. There is no passion, there is serenity. There is no chaos, there is harmony.... 😀",Sun Mar 21 18:25:22 +0000 2021,"@JoWolffBSG Also some seriously WEIRD questions relating to identity...
but.... fill it out and be part of history.
....
There is no emotion, there is peace.
There is no ignorance, there is knowledge.
There is no passion, there is serenity.
There is no chaos, there is harmony....
😀",1373702290130014208,"@JoWolffBSG Also some seriously WEIRD questions relating to identity...
but.... fill it out and be part of history.… https://t.co/eRTmr3cUun"
You say Dutch. I see Sanghi. 😀,Sun Mar 21 18:25:23 +0000 2021,,1373702291451039747,"@mjavinod You say Dutch.
I see Sanghi. 😀"
i think ppl on twt friendlier thn ppl on ig 😀,Sun Mar 21 18:25:25 +0000 2021,,1373702301941035011,RT @maiiraawrr: i think ppl on twt friendlier thn ppl on ig 😀
😀 So good he made you smile...  🇧🇷 Enjoy a selection of Ronaldinho assists on his birthday! 🎉   | #UCL ht…,Sun Mar 21 18:25:26 +0000 2021,,1373702304231165957,"RT @ChampionsLeague: 😀 So good he made you smile...

🇧🇷 Enjoy a selection of Ronaldinho assists on his birthday! 🎉

@10Ronaldinho | #UCL ht…"
¡Influencer! 🙌🏻 😀,Sun Mar 21 18:25:28 +0000 2021,,1373702315677519877,@joaotiagoaraujo ¡Influencer! 🙌🏻 😀
come here to see someone talk shit about mk 😀,Sun Mar 21 18:25:29 +0000 2021,,1373702316386226179,come here to see someone talk shit about mk 😀
1) 🐻I Love You      🐣 😀 . . .  2)🐻Will you be my boyfriend?So what is (your)answer?     🐣🙉🙈 3) 🐻It is lucky to be this person…,Sun Mar 21 18:25:30 +0000 2021,,1373702320912011264,"RT @Alka89x: 1) 🐻I Love You 
    🐣 😀 . . . 
2)🐻Will you be my boyfriend?So whats (your)answer?
    🐣🙉🙈
3) 🐻It is lucky to be this person…"
I am from California ☺,Sun Mar 21 18:25:31 +0000 2021,,1373702326779744257,@not_jimins_wife Im from California ☺
#SisterJean queen of busting brackets since 2018!,Sun Mar 21 18:25:31 +0000 2021,,1373702328079949824,#SisterJean queen of busting brackets since 2018!
"Yes, definitely! 😀",Sun Mar 21 18:25:39 +0000 2021,,1373702361240190981,"@DrGaine Yes, definitely! 😀"
BITTE do not expose me like that 😀,Sun Mar 21 18:25:39 +0000 2021,,1373702362230108172,@monobluelight BITTE don’t expose me like that 😀
"Not the first man to buy $ADA, w8, he is   🍿🐇",Sun Mar 21 18:25:41 +0000 2021,,1373702370555621380,"RT @modestgoblin: Not the first man to buy $ADA, w8, he is @blackrock @Visa 🍿🐇"
Sunday’s are for subscribing 🥰😛😈  #onlyfans #plussize #sexy #onlyfan #follow #love #feet #like #li…,Sun Mar 21 18:25:43 +0000 2021,,1373702375148548105,"RT @Littlevix_: https://t.co/1dhI5AnBfO

Sunday’s are for subscribing 🥰😛😈

#onlyfans #plussize #sexy #onlyfan #follow #love #feet #like #li…"
my friend and i just fell into lava on our friend group’s smp with sm netherite and diamond gear 😀 AND LEVELS.,Sun Mar 21 18:25:44 +0000 2021,,1373702380882165764,my friend and i just fell into lava on our friend group’s smp with sm netherite and diamond gear 😀 AND LEVELS.
Always something to spot as you follow the trails  &amp; a cafe to start or finish with 😀 ,Sun Mar 21 18:25:48 +0000 2021,,1373702396166217728,Always something to spot as you follow the trails @KelburnEstate &amp; a cafe to start or finish with 😀 https://t.co/EPQUrU5okV
"ahaha 😀  also, thank you so much for 3k+ followers!! You guys are the best 💙💙  #BNHA #bnhaspoilers #bnha306spoilers #bnha306 #…",Sun Mar 21 18:25:49 +0000 2021,,1373702401287462920,"RT @s0dabOP: ahaha 😀

also, thank you so much for 3k+ followers!! You guys are the best 💙💙

#BNHA #bnhaspoilers #bnha306spoilers #bnha306 #…"
ത്യാഗം. Nothing doing.  I think it is from what is app university 😀,Sun Mar 21 18:25:56 +0000 2021,,1373702429737246722,"@SassyDopamine ത്യാഗം. Nothing doing.  I think it's from what's app university 😀"
There is a lot of great #CX wisdom on Twitter. There is also a lot of unrealistic advice. Scroll wisely. 😀,Sun Mar 21 18:25:56 +0000 2021,,1373702433138950145,There is a lot of great #CX wisdom on Twitter. There is also a lot of unrealistic advice. Scroll wisely. 😀
"Heh, I am the one who thanks 😁 I consider those strips a timegated window into the webcomic community of that time, glad to have found them again 😀",Sun Mar 21 18:25:59 +0000 2021,"@pshumate Heh, I'm the one who thanks 😁
I consider those strips a timegated window into the webcomic community of that time, glad to have found them again 😀",1373702442144169985,"@pshumate Heh, I'm the one who thanks 😁
I consider those strips a timegated window into the webcomic community of t… https://t.co/dF4ddHSANE"
Agree. ☺,Sun Mar 21 18:26:01 +0000 2021,,1373702451749076994,@owenjonny Agree. ☺
2021-03-21T18:17:53+0000 Please Follows Us 😀  #funny #memes #funnymemes #supergoodmemes  #supergoodvirals #supercutepets…,Sun Mar 21 18:26:02 +0000 2021,,1373702455800836097,"RT @supfunnymemes: 2021-03-21T18:17:53+0000 Please Follows Us 😀  #funny #memes #funnymemes #supergoodmemes 
#supergoodvirals #supercutepets…"
I never thought Lloyds Bank would be so mysterious 😀,Sun Mar 21 18:26:02 +0000 2021,,1373702458522931203,@dontforgetchaos I never thought Lloyds Bank would be so mysterious 😀
"Animal Farm from  253 categorised &amp; tagged retrieval prompts (under construction) open &amp; fast, flexible &amp; free. Props to ! (Also, AIC, ACC, MacBeth, Animal Farm, Dr J&amp;H, Othello) 😀 Meeting with a Cold War historian to add knowledge nuggets! ",Sun Mar 21 18:26:02 +0000 2021,"Animal Farm from https://t.co/xO1aW1k9wp 253 categorised &amp; tagged retrieval prompts (under construction) open &amp; fast, flexible &amp; free. Props to @SusanSEnglish! (Also, AIC, ACC, MacBeth, Animal Farm, Dr J&amp;H, Othello) 😀 Meeting with a Cold War historian to add knowledge nuggets! https://t.co/mNlZyT7AQ4",1373702458325753857,Animal Farm from https://t.co/xO1aW1k9wp 253 categorised &amp; tagged retrieval prompts (under construction) open &amp; fas… https://t.co/WpuGRBtrfe
"Perfect, what is your secret? 😀",Sun Mar 21 18:26:04 +0000 2021,,1373702465305116675,"@stone_icon Perfect, what’s your secret? 😀"
Ernesto is gorgeous 😀,Sun Mar 21 18:26:06 +0000 2021,,1373702473534279685,@rhartmannwrites Ernesto is gorgeous 😀
"The guy really chopped the girl , kojo 😀",Sun Mar 21 18:26:07 +0000 2021,,1373702475987968000,"The guy really chopped the girl , kojo 😀"
Going to cut some of my hair 😀,Sun Mar 21 18:26:08 +0000 2021,,1373702481448931329,Going to@impulsively cut some of my hair 😀
I have been doing my own since COVID started and now I can not see myself going back to paying $20+ every 4-5 weeks. Gets easier each time. So much more convenient and cheaper. I think I paid ~$20 for the clipper set on sale at Target. 😀 $20 vs $240 for a year’s worth of haircuts!,Sun Mar 21 18:26:08 +0000 2021,@OwenGoss I’ve been doing my own since COVID started and now I can’t see myself going back to paying $20+ every 4-5 weeks. Gets easier each time. So much more convenient and cheaper. I think I paid ~$20 for the clipper set on sale at Target. 😀 $20 vs $240 for a year’s worth of haircuts!,1373702481348325388,@OwenGoss I’ve been doing my own since COVID started and now I can’t see myself going back to paying $20+ every 4-5… https://t.co/LaPcIrfmjD
Every time I look at this picture I can not help but laugh (uncontrollably) 🤪  #Fun #Funny #Meme #Comedy #Joke #Laugh #Lau…,Sun Mar 21 18:26:08 +0000 2021,,1373702481562238977,"RT @simonnash1980: Every time I look at this picture I can’t help but laugh (uncontrollably) 🤪

#Fun #Funny #Meme #Comedy #Joke #Laugh #Lau…"
Excited to join  and Dr. Jennifer Russell from New Brunswick on  this afternoon @ 330pm (SK time) to…,Sun Mar 21 18:26:10 +0000 2021,,1373702488591802369,RT @awong37: Excited to join @ianhanomansing and Dr. Jennifer Russell from New Brunswick on @checkupcbc this afternoon @ 330pm (SK time) to…
And especially the xter of the girl called Habeebah 😀,Sun Mar 21 18:26:11 +0000 2021,,1373702493255966721,And especially the xter of the girl called Habeebah 😀
Thanks for the follow and welcome to the bookish corner of Twitter 😀,Sun Mar 21 18:26:12 +0000 2021,,1373702496984649733,@VickyKingWriter Thanks for the follow and welcome to the bookish corner of Twitter 😀
Yes it was all her darn prayer!  😀,Sun Mar 21 18:26:14 +0000 2021,,1373702505092239366,@TomMac8_8 Yes it was all her darn prayer!  😀
Love him 😀,Sun Mar 21 18:26:14 +0000 2021,,1373702508556734467,RT @ibroxrocks: Love him 😀
"Alright Pal 🤝, Video? at your service  ,  😀 If i do not respond, do check your personal video page REF: 4147/8",Sun Mar 21 18:26:16 +0000 2021,"@Azure96977 Alright Pal 🤝, Video? at your service https://t.co/IRiFdRrUJQ ,  😀 If i don't respond, do check your personal video page REF: 4147/8",1373702517381492736,"@Azure96977 Alright Pal 🤝, Video? at your service https://t.co/IRiFdRrUJQ ,  😀 If i don't respond, do check your pe… https://t.co/HTi2dfEEyE"
there cute ☺,Sun Mar 21 18:26:17 +0000 2021,,1373702519579348997,there cute ☺
😀 *casually hits red head skater boy with truck*,Sun Mar 21 18:26:17 +0000 2021,,1373702519638069257,@izzy_mp3 @buggiestbug 😀 *casually hits red head skater boy with truck*
❣️❣️ Much respect to you Abi for encouraging us in doing such productive things👏👏  🚨🚨||#Abijeetians||…,Sun Mar 21 18:26:18 +0000 2021,,1373702525711355904,"RT @San3560: https://t.co/RAngsgim6j
❣️❣️
Much respect to you Abi for encouraging us in doing such productive things👏👏

🚨🚨||#Abijeetians||…"
↓¯↓↓¯¯¯¯¯↓¯¯¯¯¯¯¯¯↓ UNI¯¯¯¯¯T¯¯¯¯¯¯¯¯Y  INSPIRED BY THE TRAITS OF HUMANITY  #WomensHistoryMonth 👗 #SocialWorkMonth 👩🏽‍🏫👨‍🦼 #CraftsMonth 🎨✂️ #InternationalIdeasMonth 💡🔬  SUNBATHING DUO  #love #beautiful #digitalart #photography #happy #u2dy #art #l… ,Sun Mar 21 18:26:19 +0000 2021,"↓¯↓↓¯¯¯¯¯↓¯¯¯¯¯¯¯¯↓
UNI¯¯¯¯¯T¯¯¯¯¯¯¯¯Y

INSPIRED BY THE TRAITS OF HUMANITY https://t.co/CSsnvUVOEr
#WomensHistoryMonth 👗 #SocialWorkMonth 👩🏽‍🏫👨‍🦼 #CraftsMonth 🎨✂️ #InternationalIdeasMonth 💡🔬

SUNBATHING DUO

#love #beautiful #digitalart #photography #happy #u2dy #art #l… https://t.co/iDlRkF4wUt",1373702530123841543,"↓¯↓↓¯¯¯¯¯↓¯¯¯¯¯¯¯¯↓
UNI¯¯¯¯¯T¯¯¯¯¯¯¯¯Y

INSPIRED BY THE TRAITS OF HUMANITY https://t.co/CSsnvUVOEr… https://t.co/5GpLyzpJQR"
what is happened to your balls?? ,Sun Mar 21 18:26:20 +0000 2021,,1373702532879548424,@Carra23  what’s happened to your balls?? @GNev2
"My friend looks at my air fresher and she says, ""tell me you are a feminist without saying you are a feminist"" ☺ ",Sun Mar 21 18:26:21 +0000 2021,,1373702538382340098,"My friend looks at my air fresher and she says, ""tell me you're a feminist without saying you're a feminist"" ☺ https://t.co/CdZ9dW2Dpr"
6 of my sweet 16 teams are all out now but I am still in 2nd and have the 2nd most Max pts available 😀,Sun Mar 21 18:26:23 +0000 2021,,1373702544095125511,6 of my sweet 16 teams are all out now but I’m still in 2nd and have the 2nd most Max pts available 😀
Well I guess Batman and The Incredible Hulk can lose ?  #MarchMadness2021  😀,Sun Mar 21 18:26:24 +0000 2021,,1373702549497278466,@JayBilas Well I guess Batman and The Incredible Hulk can lose ?  #MarchMadness2021  😀
Nice i wagered over 120k on your code do i deserve a dollar? 😀,Sun Mar 21 18:26:25 +0000 2021,,1373702554635370499,@JuicyFruityyy Nice i wagered over 120k on your code do i deserve a dollar? 😀
Another #MarchMadnness upset... #LoyolaChicago knocks off top #Illinois. Discipline and control beats talent. What a fun tournament. Does anyone still have a good bracket... lol.  #CollegeBasketball,Sun Mar 21 18:26:28 +0000 2021,"Another #MarchMadnness upset...
#LoyolaChicago knocks off top #Illinois.
Discipline and control beats talent.
What a fun tournament.
Does anyone still have a good bracket... lol.

#CollegeBasketball",1373702567113355264,"Another #MarchMadnness upset...
#LoyolaChicago knocks off top #Illinois.
Discipline and control beats talent.
What… https://t.co/YtlLvioyj9"
Thanks Paul! that is 2 so far 😀,Sun Mar 21 18:26:30 +0000 2021,,1373702573539135490,"@PaulMassey_58 Thanks Paul! That's 2 so far 😀"
I think he is a great Leader who has made England a top team in white ball cricket. He has another 5 years of Cricket left and is vital to England. And I am not from England. I will not mind you guys dropping him. Will help us with one less competitive team  😀,Sun Mar 21 18:26:30 +0000 2021,"@CaroleC87101188 @arceye66 @KP24 I think he is a great Leader who has made England a top team in white ball cricket. He has another 5 years of Cricket left and is vital to England. And I am not from England. I won't mind you guys dropping him. Will help us with one less competitive team
 😀",1373702573861994498,@CaroleC87101188 @arceye66 @KP24 I think he is a great Leader who has made England a top team in white ball cricket… https://t.co/0Jd9CI9xJ1
"she walk past, I press rewind ☺",Sun Mar 21 18:26:31 +0000 2021,,1373702577561292800,"@rip4mydeathx she walk past, I press rewind ☺"
Alright man. Have nice break from streaming can not wait for you to stream again 😀,Sun Mar 21 18:26:31 +0000 2021,,1373702577515343872,"@BurtainesTv Alright man. Have nice break from streaming can't wait for you to stream again 😀"
HE WHAT WHERE WAS HE LOOKING  his skin is going to be extra moisturised today 😀,Sun Mar 21 18:26:31 +0000 2021,,1373702579776069632,"@leilafawn HE WHAT
WHERE WAS HE LOOKING 
his skin is gonna be extra moisturised today 😀"
😀 And she will keep doing it. And you will keep letting her ❤,Sun Mar 21 18:26:32 +0000 2021,,1373702582149988355,"@JackFinn62 😀 And she'll keep doing it. And you'll keep letting her ❤"
"Spied you plenty times fae outside Sainsbury's crossing the great divide in Daily pursuit yer  fix 😀",Sun Mar 21 18:26:34 +0000 2021,,1373702592291831810,"@GerryHassan @KennyFarq Spied you plenty times fae outside Sainsbury's crossing the great divide in Daily pursuit yer @KennyFarq fix 😀"
glad that I am not alone 😀,Sun Mar 21 18:26:35 +0000 2021,,1373702595512999936,"@hwaabeom glad that I'm not alone 😀"
Now that I have money I can not remember what I wanted to buy 😀 ( I had a wholeass mental list when I did not have shit 😩),Sun Mar 21 18:26:36 +0000 2021,,1373702598239260672,Now that I have money I can’t remember what I wanted to buy 😀 ( I had a wholeass mental list when I didn’t have shit 😩)
"A bunch new to me followed, list retweeted 👍 please FB 😀 ",Sun Mar 21 18:26:36 +0000 2021,"@nathaliejacoby1 @AlexaNielsen6 @rexzane1 @idaho_blue @Shellcamg @Jbizzle1175 @dwdod @stmike146 @stonepat_a @BrentBuser @lynn_of_cait @1strongrobin @kpcock79 @Janewith_a_y @JasSWeadJr @PaulieTweetz @Shoovanista @TonyKinia @kchalkin A bunch new to me followed, list retweeted 👍 please FB 😀 https://t.co/7rvCCcyIKm",1373702600005193729,@nathaliejacoby1 @AlexaNielsen6 @rexzane1 @idaho_blue @Shellcamg @Jbizzle1175 @dwdod @stmike146 @stonepat_a… https://t.co/RCpRjct6oF
Go Drew! 😀,Sun Mar 21 18:26:36 +0000 2021,,1373702601422696451,@DrewDiligencee Go Drew! 😀
wtf what abt akbar and birbal... birbal was the only one akbar could trust as he told birbal his problems and all his secrets and birbal would always find a way to calm him down and help him 😀,Sun Mar 21 18:26:37 +0000 2021,@mahitowlrd wtf what abt akbar and birbal... birbal was the only one akbar could trust as he told birbal his problems and all his secrets and birbal would always find a way to calm him down and help him 😀,1373702604891492362,@mahitowlrd wtf what abt akbar and birbal... birbal was the only one akbar could trust as he told birbal his proble… https://t.co/KxxrEfk4YR
"Yes, Stand Tall  n Proud of its heritage. No more kowtow",Sun Mar 21 18:26:37 +0000 2021,,1373702605570863104,"Yes, Stand Tall  n Proud of its heritage. No more kowtow"
Anyone for a cake? 😀 🍰 🛳️ We do them deliciously on board our nine vessels!    #China #Travel #Y…,Sun Mar 21 18:26:39 +0000 2021,,1373702613309534215,"RT @CenturyCruises: Anyone for a cake? 😀 🍰 🛳️ We do them deliciously on board our nine vessels!  https://t.co/RrmUtSxkEt

#China #Travel #Y…"
because i just had to 😀,Sun Mar 21 18:26:43 +0000 2021,,1373702628001992707,@anxloveslove because i just had to 😀
just found out the creator of my favourite game is a ped0 😀 i hate it here wtf,Sun Mar 21 18:26:46 +0000 2021,,1373702641113522178,just found out the creator of my favourite game is a ped0 😀 i hate it here wtf
"Good Days Graft in the Garden!  Patio Jet Washed, Gravel Laid, Gazebo Erected.. Ready for Summer! #AllWeNeedNowIsSunshine 😀 ",Sun Mar 21 18:26:48 +0000 2021,"Good Days Graft in the Garden! 
Patio Jet Washed, Gravel Laid, Gazebo Erected.. Ready for Summer!
#AllWeNeedNowIsSunshine 😀 https://t.co/IZVbOa5FfL",1373702650202558464,"Good Days Graft in the Garden! 
Patio Jet Washed, Gravel Laid, Gazebo Erected.. Ready for Summer!… https://t.co/4N0nt4tO7m"
Be Kind 🤎💫  #MohitKulshrestha #kindness #love #bekind #peace #happiness #compassion #life #motivation #kindnessmatters #inspiration #positivity #selflove #gratitude #positivevibes #hope #quotes #mentalhealth #faith #believe #smile #loveyourself #joy #happy #selfcare #kind ,Sun Mar 21 18:26:49 +0000 2021,"Be Kind 🤎💫

#MohitKulshrestha #kindness #love #bekind #peace #happiness #compassion #life #motivation #kindnessmatters #inspiration #positivity #selflove #gratitude #positivevibes #hope #quotes #mentalhealth #faith #believe #smile #loveyourself #joy #happy #selfcare #kind https://t.co/duXFGEyzCN",1373702653784387589,"Be Kind 🤎💫

#MohitKulshrestha #kindness #love #bekind #peace #happiness #compassion #life #motivation… https://t.co/ymerdrT6Zg"
hey there! We should talk. 😀,Sun Mar 21 18:26:50 +0000 2021,,1373702656909316102,@Plan3t_L0v3r hey there! We should talk. 😀
"Made by Merthyr's Jonny Owen too 😀",Sun Mar 21 18:26:50 +0000 2021,,1373702657815277571,"@JacDuTew Made by Merthyr's Jonny Owen too 😀"
This is Not my work ☺ i credit the artist,Sun Mar 21 18:26:50 +0000 2021,,1373702658914201605,@Brookers36 This is Not my work ☺ i credit the artist
Got 1st last Wednesday 😀,Sun Mar 21 18:26:51 +0000 2021,,1373702661212532737,@labyrinthweaver @smc429 Got 1st last Wednesday 😀
sigh just changed my age in my bio 😀,Sun Mar 21 18:26:51 +0000 2021,,1373702662550609923,sigh just changed my age in my bio 😀
i think it is about time for a good ol middle part sew in 😀,Sun Mar 21 18:26:52 +0000 2021,,1373702666644164608,i think it’s about time for a good ollll middle part sew in 😀
Found in the woods 😀 ,Sun Mar 21 18:26:52 +0000 2021,,1373702668368105479,Found in the woods 😀 https://t.co/ecgq3QgrlI
Cheers for that Bob. Off tae impress the wife ☺,Sun Mar 21 18:26:56 +0000 2021,,1373702683564109827,@William07491650 @CHRISTINAMCLAR1 Cheers for that Bob. Off tae impress the wife ☺
wtf what abt akbar and birbal... birbal was the only one akbar could trust as he told birbal his problems and al…,Sun Mar 21 18:26:57 +0000 2021,,1373702686172872706,RT @rekiokart: @mahitowlrd wtf what abt akbar and birbal... birbal was the only one akbar could trust as he told birbal his problems and al…
"Happy to see the little team pull off the upset, yeah lol  My gf had Abiline Christian on her bracket so maybe it will all balance out  😀",Sun Mar 21 18:26:58 +0000 2021,"@bianchirider702 Happy to see the little team pull off the upset, yeah lol

My gf had Abiline Christian on her bracket so maybe it will all balance out  😀",1373702689788366849,"@bianchirider702 Happy to see the little team pull off the upset, yeah lol

My gf had Abiline Christian on her brac… https://t.co/9tUhErrYM7"
Make everyone else admin? And allow admin only posting 😀,Sun Mar 21 18:27:00 +0000 2021,,1373702699582062592,@legsidelizzy Make everyone else admin? And allow admin only posting 😀
State bragging rights go to #SisterJean,Sun Mar 21 18:27:01 +0000 2021,,1373702702111338501,State bragging rights go to #SisterJean
Or not Finnish from Finland at all 😀,Sun Mar 21 18:27:01 +0000 2021,,1373702705512902656,@amjonno @whatNeilSays @paullinwood83 Or not Finnish from Finland at all 😀
The best N and Skorea kdrama 🥰🥰🥰🥰👍🏼👍🏼 #theking2hearts  #TheKing2HeartsAt9  #LeeSeungGi  #HaJiWon,Sun Mar 21 18:27:01 +0000 2021,,1373702705802280968,"RT @cherrylsgairen: The best N and Skorea kdrama 🥰🥰🥰🥰👍🏼👍🏼 #theking2hearts 
#TheKing2HeartsAt9 
#LeeSeungGi  #HaJiWon"
Well that is it...  7 Days &amp; over 550 Officers seen  Massive Thank You to  for allowing me to spend time with you for #ResponsePolicing week  Stay Safe &amp; Keep up the amazing work  Next  31st March 😀  #Cheers #PinaColadaTime ,Sun Mar 21 18:27:02 +0000 2021,"Well thats it... 
7 Days &amp; over 550 Officers seen

Massive Thank You to @MerseyPolice for allowing me to spend time with you for #ResponsePolicing week

Stay Safe &amp; Keep up the amazing work

Next @MerseySpecials 31st March 😀

#Cheers #PinaColadaTime https://t.co/5jlNRcpT51",1373702707761012746,"Well thats it... 
7 Days &amp; over 550 Officers seen

Massive Thank You to @MerseyPolice for allowing me to spend time… https://t.co/iTIW5uG9xs"
A fun graphic for the day 😀 ,Sun Mar 21 18:27:02 +0000 2021,,1373702707769454594,A fun graphic for the day 😀 https://t.co/tcuy4pvhrU
Yes! Know them well. Some of my favourite people 😀 Sorry for recent loss ☹️,Sun Mar 21 18:27:04 +0000 2021,,1373702716330024972,"@Hannan_Lab Yes!
Know them well. Some of my favourite people 😀
Sorry for recent loss ☹️"
There ya go 😀,Sun Mar 21 18:27:07 +0000 2021,,1373702731295301636,@LibertyTre3 @ardobla77 There ya go 😀
"Like 😀 You can   Play or Control her through your phone in restaurant or public place , like this and let things up in…",Sun Mar 21 18:27:08 +0000 2021,,1373702734080143361,"RT @solongbabyy: Like RT 😀
You can   Play or Control her through your phone in restaurant or public place , like this and let things up in…"
Hurray!!! 😀,Sun Mar 21 18:27:08 +0000 2021,,1373702734675869696,@BillMar48981528 Hurray!!! 😀
Oh my God mine are dying too 😀,Sun Mar 21 18:27:09 +0000 2021,,1373702736412311553,@saikikiz Oh my God mine are dying too 😀
and these..let us just say i hate people 😀 ,Sun Mar 21 18:27:15 +0000 2021,,1373702762697998336,and these..let’s just say i hate people 😀 https://t.co/i3TEkZSauU
Good evening Twitter world #Happy #Sinful #Sunday Who would come n help me clean off my tits if you would!! this is…,Sun Mar 21 18:27:16 +0000 2021,,1373702765491458051,RT @SummerSumptuous: Good evening Twitter world #Happy #Sinful #Sunday Who would come n help me clean off my tits RT if you would!! this is…
richest person in the word did not finsh collage  love you are brain washed you do not need collage go be successful  in life 😀,Sun Mar 21 18:27:17 +0000 2021,@whineyemotrash @QyonVevo richest person in the word did not finsh collage  love youre brain washed you dont need collage go be successful  in life 😀,1373702769870245888,@whineyemotrash @QyonVevo richest person in the word did not finsh collage  love youre brain washed you dont need c… https://t.co/EdwHDtuj3K
Have a good weekend ☺ ♥ ,Sun Mar 21 18:27:18 +0000 2021,,1373702773871624196,RT @Alchemist900: Have a good weekend ☺ ♥ https://t.co/gbDw3eqvhC
"Always here, Boss 🙌 ! your download is  , save this link as bookmark and check it in future whenever you mention me 😀 REF: 3130/19",Sun Mar 21 18:27:18 +0000 2021,"@solexoriente Always here, Boss 🙌 ! your download is https://t.co/G2sRra1uhp , save this link as bookmark and check it in future whenever you mention me 😀 REF: 3130/19",1373702774437736448,"@solexoriente Always here, Boss 🙌 ! your download is https://t.co/G2sRra1uhp , save this link as bookmark and check… https://t.co/UH5UIPpSw7"
"Alright, Friend 🤝! I got this  , save this link as bookmark and check it in future whenever you mention me 😀 REF: 2701/20",Sun Mar 21 18:27:19 +0000 2021,"@Azure96977 Alright, Friend 🤝! I got this https://t.co/IRiFdRrUJQ , save this link as bookmark and check it in future whenever you mention me 😀 REF: 2701/20",1373702777768087555,"@Azure96977 Alright, Friend 🤝! I got this https://t.co/IRiFdRrUJQ , save this link as bookmark and check it in futu… https://t.co/npVP4S2fpI"
I SHPULD BE DOING HOMEWRK,Sun Mar 21 18:27:19 +0000 2021,,1373702779563352064,I SHPULD BE DOING HOMEWRK
Btw I followed you- would appreciate a follow back. Have a pleasant day 😀,Sun Mar 21 18:27:19 +0000 2021,,1373702781085782018,"@FollowHike @CathTabuena 
Btw I followed you- would appreciate a follow back. Have a pleasant day 😀"
